Drug1,Drug2,Prob,Method
DB08502,Integrase,0.3333,semEP
DB00160,L-rhamnose_isomerase,0.3333,semEP
DB04257,Prostacyclin_synthase,0.3333,semEP
DB04933,Decorin,0.3333,semEP
DB00212,Maltoporin,0.3333,semEP
DB01670,Glutaminyl-peptide_cyclotransferase,0.3333,semEP
DB03006,Vascular_endothelial_growth_factor_A,0.3333,semEP
DB03147,Serine/threonine-protein_phosphatase_5,0.3333,semEP
DB05540,Isocitrate_dehydrogenase_[NADP]_mitochondrial,0.3333,semEP
DB01863,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB03424,Trypsin-1,0.3333,semEP
DB09119,Nuclear_receptor_subfamily_1_group_I_member_2,0.3333,semEP
DB04866,Progesterone_receptor,0.3333,semEP
DB11799,Gag-Pol_polyprotein,0.3333,semEP
DB00119,SEC14-like_protein_2,0.3333,semEP
DB00308,Potassium_channel_subfamily_K_member_2,0.3333,semEP
DB00142,Succinyl-CoA:3-ketoacid_coenzyme_A_transferase_2_mitochondrial,0.3333,semEP
DB01244,Sterol_O-acyltransferase_1,0.3333,semEP
DB01428,C-Jun-amino-terminal_kinase-interacting_protein_1,0.3333,semEP
DB13929,Vasopressin_V2_receptor,0.3333,semEP
DB01593,Stress-induced-phosphoprotein_1,0.3333,semEP
DB04173,Renin,0.3333,semEP
DB00898,Pectate_lyase,0.3333,semEP
DB03085,Glutathione_synthetase,0.3333,semEP
DB00775,Integrin_alpha-L,0.3333,semEP
DB04272,Isocitrate_dehydrogenase_[NADP]_cytoplasmic,0.3333,semEP
DB00962,Glycine_receptor_subunit_alpha-1,0.3333,semEP
DB04842,5-hydroxytryptamine_receptor_2B,0.3333,semEP
DB00586,Cyclooxygenase_2,0.3333,semEP
DB03258,3-keto-steroid_reductase,0.3333,semEP
DB02347,Glutamate_receptor_ionotropic_NMDA_2D,0.3333,semEP
DB13269,Sodium_channel_protein_type_1_subunit_alpha,0.3333,semEP
DB01816,Endoglucanase_5A,0.3333,semEP
DB01750,Peptostreptococcal_albumin-binding_protein,0.3333,semEP
DB00157,HLA_class_I_histocompatibility_antigen_B-57_alpha_chain,0.3333,semEP
DB00166,Annexin_A5,0.3333,semEP
DB03496,UDP-glucuronosyltransferase_3A1,0.3333,semEP
DB02797,Sulfotransferase_1A1,0.3333,semEP
DB00273,Sodium_channel_protein,0.3333,semEP
DB00633,Retinoic_acid_receptor_RXR-alpha,0.3333,semEP
DB02567,Matrix_metalloproteinase-9,0.3333,semEP
DB00172,CCA-adding_enzyme,0.3333,semEP
DB00116,Inositol-trisphosphate_3-kinase_A,0.3333,semEP
DB00173,Translocator_protein,0.3333,semEP
DB00139,5'-AMP-activated_protein_kinase_subunit_beta-1,0.3333,semEP
DB04798,Glutamate_receptor_ionotropic_kainate_2,0.3333,semEP
DB00648,2-keto-3-deoxy-gluconate_kinase,0.3333,semEP
DB00119,Oxysterols_receptor_LXR-beta,0.3333,semEP
DB03940,Aldose_reductase,0.3333,semEP
DB04464,Vitamin_K_epoxide_reductase_complex_subunit_1,0.3333,semEP
DB07477,Cytochrome_b5_type_B,0.3333,semEP
DB00157,DNA_polymerase_I_thermostable,0.3333,semEP
DB01863,Cap-specific_mRNA_(nucleoside-2'-O-)-methyltransferase,0.3333,semEP
DB00728,Muscarinic_acetylcholine_receptor_M3,0.3333,semEP
DB00139,6-phosphogluconate_dehydrogenase_decarboxylating,0.3333,semEP
DB01992,Alpha-alpha-trehalose-phosphate_synthase_[UDP-forming],0.3333,semEP
DB09462,Ganglioside_GM2_activator,0.3333,semEP
DB03058,Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase,0.3333,semEP
DB00157,Dual_specificity_protein_kinase_CLK4,0.3333,semEP
DB00428,Solute_carrier_organic_anion_transporter_family_member_1B3,0.3333,semEP
DB00936,Thiopurine_S-methyltransferase,0.3333,semEP
DB00336,Amine_oxidase_[flavin-containing]_A,0.3333,semEP
DB00114,Myosin_light_chain_kinase_smooth_muscle,0.3333,semEP
DB08839,Sodium-dependent_dopamine_transporter,0.3333,semEP
DB00127,Histamine_H2_receptor,0.3333,semEP
DB00145,Kynureninase,0.3333,semEP
