Drug1,Drug2,Prob,Method
DB11090,Aldehyde_dehydrogenase_mitochondrial,0.4246,GIP
DB00339,Carbonyl_reductase_[NADPH]_1,0.4219,GIP
DB03568,Amine_oxidase_[flavin-containing]_A,0.4154,GIP
DB01612,Amine_oxidase_[flavin-containing]_A,0.4126,GIP
DB00172,Carbonyl_reductase_[NADPH]_1,0.412,GIP
DB00260,Carbonyl_reductase_[NADPH]_1,0.4112,GIP
DB04557,Carbonyl_reductase_[NADPH]_1,0.4105,GIP
DB00202,Carbonyl_reductase_[NADPH]_1,0.4099,GIP
DB11090,Retinal_dehydrogenase_1,0.4083,GIP
DB01005,Amine_oxidase_[flavin-containing]_A,0.4066,GIP
DB01213,Nucleoside_diphosphate_kinase_B,0.4049,GIP
DB04827,Retinal_dehydrogenase_1,0.4035,GIP
DB00325,Carbonyl_reductase_[NADPH]_1,0.402,GIP
DB03575,Cytochrome_P450_2C8,0.4,semEP
DB01593,Angiogenin,0.4,semEP
DB00812,Cytochrome_P450_2C8,0.4,semEP
DB06702,Cytochrome_P450_2C19,0.4,semEP
DB03575,Cytochrome_P450_2C9,0.4,semEP
DB09130,Carbonic_anhydrase_1,0.4,semEP
DB00936,Cytochrome_P450_2C19,0.4,semEP
DB00812,Cytochrome_P450_2B6,0.4,semEP
DB00936,Cytochrome_P450_2C8,0.4,semEP
DB00470,Prostaglandin_G/H_synthase_2,0.4,semEP
DB06702,Cytochrome_P450_2C9,0.4,semEP
DB01914,Carbonyl_reductase_[NADPH]_1,0.3982,GIP
DB01213,Nucleoside_diphosphate_kinase_A,0.3958,GIP
DB03756,Retinal_dehydrogenase_1,0.3945,GIP
DB11614,Cytochrome_P450_1A2,0.3929,semEP
DB00967,Cytochrome_P450_2C8,0.3929,semEP
DB11614,Cytochrome_P450_2C8,0.3929,semEP
DB00455,Cytochrome_P450_1A2,0.3929,semEP
DB01005,Aldehyde_dehydrogenase_mitochondrial,0.3878,GIP
DB00191,Carbonyl_reductase_[NADPH]_1,0.387,GIP
DB00727,Carbonyl_reductase_[NADPH]_1,0.385,GIP
DB02486,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.3824,GIP
DB03568,Retinal_dehydrogenase_1,0.3813,GIP
DB09080,Cytochrome_P450_2D6,0.381,semEP
DB09080,Cytochrome_P450_2C19,0.381,semEP
DB00983,Cytochrome_P450_2C8,0.381,semEP
DB01274,Cytochrome_P450_2C8,0.381,semEP
DB00127,Arylamine_N-acetyltransferase_1,0.3799,GIP
DB01213,Arylamine_N-acetyltransferase_1,0.3794,GIP
DB03568,Amine_oxidase_[flavin-containing]_B,0.3759,GIP
DB04827,Amine_oxidase_[flavin-containing]_B,0.3687,GIP
DB00127,Nucleoside_diphosphate_kinase_B,0.3657,GIP
DB09072,Retinal_dehydrogenase_1,0.3606,GIP
DB06728,Amine_oxidase_[flavin-containing]_A,0.358,GIP
DB00592,Retinal_dehydrogenase_1,0.3566,GIP
DB00122,Aldehyde_dehydrogenase_mitochondrial,0.3566,GIP
DB03822,Retinal_dehydrogenase_1,0.3551,GIP
DB01577,Carbonyl_reductase_[NADPH]_1,0.3534,GIP
DB06728,Aldehyde_dehydrogenase_mitochondrial,0.3516,GIP
DB00127,Metallothionein-1A,0.348,GIP
DB00127,Metallothionein-2,0.3474,GIP
DB01612,Nucleoside_diphosphate_kinase_A,0.3371,GIP
DB00127,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.3368,GIP
DB09571,Carbonyl_reductase_[NADPH]_1,0.3343,GIP
DB01213,Cytochrome_P450_1A2,0.3333,semEP
DB01067,Cytochrome_P450_1A2,0.3333,semEP
DB00852,Cytochrome_P450_1A2,0.3333,semEP
DB01213,Cytochrome_P450_2C9,0.3333,semEP
DB01094,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00641,UDP-glucuronosyltransferase_1-4,0.3333,semEP
DB06804,Myeloperoxidase,0.3333,semEP
DB08934,Liver_carboxylesterase_1,0.3333,semEP
DB03615,Kanamycin_nucleotidyltransferase,0.3333,semEP
DB00997,Dimethylaniline_monooxygenase_[N-oxide-forming]_1,0.3333,semEP
DB00684,Kanamycin_nucleotidyltransferase,0.3333,semEP
DB00636,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00906,UDP-glucuronosyltransferase_1-6,0.3333,semEP
DB00281,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00755,UDP-glucuronosyltransferase_1-9,0.3333,semEP
DB06777,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00695,UDP-glucuronosyltransferase_2B7,0.3333,semEP
DB00384,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB08883,Cytochrome_P450_2C8,0.3333,semEP
DB01028,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00227,Lipoprotein_lipase,0.3333,semEP
DB01006,Cytochrome_P450_1A2,0.3333,semEP
DB01024,UDP-glucuronosyltransferase_1-10,0.3333,semEP
DB00208,Prostaglandin_G/H_synthase_1,0.3333,semEP
DB01006,Cytochrome_P450_2C9,0.3333,semEP
DB01028,Cytochrome_P450_1B1,0.3333,semEP
DB06735,Sulfotransferase_1A1,0.3333,semEP
DB00291,NADPH_azoreductase,0.3333,semEP
DB00316,Carbonyl_reductase_[NADPH]_1,0.3333,semEP
DB00227,UDP-glucuronosyltransferase_1-4,0.3333,semEP
DB00818,Alkaline_phosphatase_tissue-nonspecific_isozyme,0.3333,semEP
DB04871,Mannitol_dehydrogenase,0.3333,semEP
DB01119,Leukotriene-B(4)_omega-hydroxylase_1,0.3333,semEP
DB01101,Carboxylesterase,0.3333,semEP
DB08918,Amine_oxidase_[flavin-containing]_B,0.3333,semEP
DB09072,Creatine_kinase_B-type,0.3333,semEP
DB00903,Carbonyl_reductase_[NADPH]_1,0.3333,semEP
DB00185,NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_2_mitochondrial,0.3333,semEP
DB00127,Dihydrofolate_reductase,0.3333,semEP
DB01296,Cytochrome_P450_1A2,0.3333,semEP
DB00161,Glutathione_reductase_mitochondrial,0.3333,semEP
DB01059,Tryptophan_2-3-dioxygenase,0.3333,semEP
DB00172,Cytochrome_P450_2D6,0.3333,semEP
DB00675,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00910,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00502,Chloramphenicol_acetyltransferase,0.3333,semEP
DB06695,Arylsulfatase_A,0.3333,semEP
DB00161,ATP_synthase_subunit_beta_mitochondrial,0.3333,semEP
DB01141,Cocaine_esterase,0.3333,semEP
DB00300,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00334,UDP-glucuronosyltransferase_1-4,0.3333,semEP
DB00451,Cytochrome_P450_1A2,0.3333,semEP
DB00414,Bile_salt_sulfotransferase,0.3333,semEP
DB00629,Cytochrome_P450_2A6,0.3333,semEP
DB00951,Deoxycytidine_kinase,0.3333,semEP
DB06207,Cytochrome_P450_2A6,0.3333,semEP
DB01033,Hypoxanthine-guanine_phosphoribosyltransferase,0.3333,semEP
DB00360,Cytochrome_P450_2C8,0.3333,semEP
DB01039,UDP-glucuronosyltransferase_2B15,0.3333,semEP
DB08883,Cytochrome_P450_2C9,0.3333,semEP
DB00500,Branched-chain-amino-acid_aminotransferase_cytosolic,0.3333,semEP
DB00878,Carbonyl_reductase_[NADPH]_1,0.3333,semEP
DB00996,Tryptophan_2-3-dioxygenase,0.3333,semEP
DB13928,Serum_paraoxonase/lactonase_3,0.3333,semEP
DB01206,Cytochrome_P450_1A2,0.3333,semEP
DB00316,Glutathione_S-transferase_A1,0.3333,semEP
DB00121,Cytochrome_P450_2B6,0.3333,semEP
DB11362,Cytochrome_P450_2E1,0.3333,semEP
DB01217,Cytochrome_P450_2A6,0.3333,semEP
DB00909,Cytochrome_P450_1A2,0.3333,semEP
DB00550,Prothrombin,0.3333,semEP
DB01914,Hypoxia-inducible_factor_1-alpha_inhibitor,0.3333,semEP
DB06152,Phenylethanolamine_N-methyltransferase,0.3333,semEP
DB06209,Liver_carboxylesterase_1,0.3333,semEP
DB01015,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00758,Cocaine_esterase,0.3333,semEP
DB11362,Cytochrome_P450_3A7,0.3333,semEP
DB01024,UDP-glucuronosyltransferase_1-8,0.3333,semEP
DB13749,Hydroxyacid-oxoacid_transhydrogenase_mitochondrial,0.3333,semEP
DB11135,Alanine_aminotransferase_1,0.3333,semEP
DB11156,Cytochrome_P450_2D6,0.3333,semEP
DB04961,Arylamine_N-acetyltransferase,0.3333,semEP
DB06738,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00173,Cytochrome_P450_1A2,0.3333,semEP
DB06708,Proline_dehydrogenase_1_mitochondrial,0.3333,semEP
DB04889,Cytochrome_P450_2J2,0.3333,semEP
DB08949,Branched-chain-amino-acid_aminotransferase_cytosolic,0.3333,semEP
DB06774,Cytochrome_P450_2A6,0.3333,semEP
DB04946,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB05812,Catechol_O-methyltransferase,0.3333,semEP
DB00684,Aminoglycoside_3'-phosphotransferase,0.3333,semEP
DB00519,Cholinesterase,0.3333,semEP
DB06201,Cytochrome_P450_3A7,0.3333,semEP
DB04132,Estrogen_sulfotransferase,0.3333,semEP
DB00988,Cytochrome_P450_2J2,0.3333,semEP
DB06820,Cytochrome_P450_2C19,0.3333,semEP
DB09070,3-oxo-5-alpha-steroid_4-dehydrogenase_1,0.3333,semEP
DB00428,Cytochrome_P450_2C19,0.3333,semEP
DB00857,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00910,UDP-glucuronosyltransferase_2B7,0.3333,semEP
DB00553,Glutamine_synthetase,0.3333,semEP
DB00555,Diamine_acetyltransferase_2,0.3333,semEP
DB09148,Glutamine_synthetase,0.3333,semEP
DB13257,Phenylalanine-4-hydroxylase,0.3333,semEP
DB00852,Aldehyde_dehydrogenase_mitochondrial,0.3333,semEP
DB06739,Cytochrome_P450_4A11,0.3333,semEP
DB03128,Proline_dehydrogenase_1_mitochondrial,0.3333,semEP
DB00179,Dopamine_beta-hydroxylase,0.3333,semEP
DB05990,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.3333,semEP
DB00130,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.3333,semEP
DB00316,Glutamine_synthetase,0.3333,semEP
DB00755,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00884,Cytochrome_P450_2A6,0.3333,semEP
DB00216,Tryptophan_2-3-dioxygenase,0.3333,semEP
DB00720,Prostaglandin_G/H_synthase_1,0.3333,semEP
DB00152,Cytochrome_P450_2D6,0.3333,semEP
DB09072,GMP_synthase_[glutamine-hydrolyzing],0.3333,semEP
DB00397,Aldehyde_dehydrogenase_mitochondrial,0.3333,semEP
DB05197,Glutathione_S-transferase_A2,0.3333,semEP
DB09571,Catechol_O-methyltransferase,0.3333,semEP
DB11181,Cholinesterase,0.3333,semEP
DB06735,Cytochrome_P450_1A2,0.3333,semEP
DB00191,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00927,Cytochrome_P450_2E1,0.3333,semEP
DB00856,Cytochrome_P450_2A6,0.3333,semEP
DB00882,Sulfotransferase_1A1,0.3333,semEP
DB00178,Liver_carboxylesterase_1,0.3333,semEP
DB01014,Glutathione_S-transferase_P,0.3333,semEP
DB03615,Aminoglycoside_3'-phosphotransferase,0.3333,semEP
DB01048,Cytochrome_P450_1A2,0.3333,semEP
DB00327,Myeloperoxidase,0.3333,semEP
DB02209,Superoxide_dismutase_[Mn]_mitochondrial,0.3333,semEP
DB06211,Lysosomal_protective_protein,0.3333,semEP
DB09269,Cytochrome_P450_3A7,0.3333,semEP
DB08897,Liver_carboxylesterase_1,0.3333,semEP
DB00262,Cytochrome_P450_2D6,0.3333,semEP
DB09078,Xanthine_dehydrogenase/oxidase,0.3333,semEP
DB09298,Cytochrome_P450_1A2,0.3333,semEP
DB00882,Cytochrome_P450_2D6,0.3333,semEP
DB01028,Cytochrome_P450_4A11,0.3333,semEP
DB01107,Cytochrome_P450_4B1,0.3333,semEP
DB00563,Cytochrome_P450_3A7,0.3333,semEP
DB08934,Dipeptidase_1,0.3333,semEP
DB01144,Cytochrome_P450_2E1,0.3333,semEP
DB00541,6-phosphogluconate_dehydrogenase_decarboxylating,0.3333,semEP
DB08933,Cytochrome_P450_2C9,0.3333,semEP
DB09459,Glucokinase,0.3333,semEP
DB06204,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00916,Cytochrome_P450_1A2,0.3333,semEP
DB01136,Aldehyde_oxidase,0.3333,semEP
DB09325,Selenocysteine_lyase,0.3333,semEP
DB00744,UDP-glucuronosyltransferase_1-10,0.3333,semEP
DB06778,Tryptophan_5-hydroxylase_1,0.3333,semEP
DB00779,Cytochrome_P450_2A6,0.3333,semEP
DB12364,Dopamine_beta-hydroxylase,0.3333,semEP
DB00924,UDP-glucuronosyltransferase_1-10,0.3333,semEP
DB00461,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00755,UDP-glucuronosyltransferase_2B7,0.3333,semEP
DB00762,Dipeptidyl_peptidase_4,0.3333,semEP
DB00127,Vitamin_K_epoxide_reductase_complex_subunit_1,0.3333,semEP
DB08794,Cytochrome_P450_2A6,0.3333,semEP
DB02300,Prostaglandin_G/H_synthase_2,0.3333,semEP
DB00742,Dimethylaniline_monooxygenase_[N-oxide-forming]_1,0.3333,semEP
DB02095,Amine_oxidase_[flavin-containing]_A,0.3333,semEP
DB06412,Sulfotransferase_1A1,0.3333,semEP
DB01420,Bile_salt_sulfotransferase,0.3333,semEP
DB01296,Cytochrome_P450_1A1,0.3333,semEP
DB00397,Cytochrome_P450_2D6,0.3333,semEP
DB11590,Propionyl-CoA_carboxylase_beta_chain_mitochondrial,0.3333,semEP
DB00150,Cytochrome_P450_2A6,0.3333,semEP
DB09332,Diamine_acetyltransferase_1,0.3333,semEP
DB00951,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB00861,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB06716,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB13928,Cocaine_esterase,0.3333,semEP
DB00683,Liver_carboxylesterase_1,0.3333,semEP
DB00780,Liver_carboxylesterase_1,0.3333,semEP
DB01241,UDP-glucuronosyltransferase_1-8,0.3333,semEP
DB05804,Myeloperoxidase,0.3333,semEP
DB00363,UDP-glucuronosyltransferase_1-1,0.3333,semEP
DB05095,Cytochrome_P450_2C8,0.3333,semEP
DB06796,Pyridoxine_5'-phosphate_phosphatase,0.3333,semEP
DB00352,Thiopurine_S-methyltransferase,0.3333,semEP
DB08883,Cytochrome_P450_2C19,0.3333,semEP
DB09070,Bile_acid-CoA:amino_acid_N-acyltransferase,0.3333,semEP
DB01420,UDP-glucuronosyltransferase_2B7,0.3333,semEP
DB00501,Liver_carboxylesterase_1,0.3333,semEP
DB06756,Cytochrome_P450_2D6,0.3333,semEP
DB03756,Aldehyde_dehydrogenase_mitochondrial,0.3319,GIP
DB05351,Cytochrome_P450_2C9,0.3308,LapRLS
DB09276,Carbonyl_reductase_[NADPH]_1,0.3306,GIP
DB00130,Carbonyl_reductase_[NADPH]_1,0.3286,GIP
DB02486,Amine_oxidase_[flavin-containing]_A,0.326,GIP
DB09459,Carbonyl_reductase_[NADPH]_1,0.3224,GIP
DB04827,Aldehyde_dehydrogenase_mitochondrial,0.3144,GIP
DB04250,Carbonyl_reductase_[NADPH]_1,0.3064,GIP
DB06727,Aldehyde_dehydrogenase_mitochondrial,0.3051,GIP
DB00592,Amine_oxidase_[flavin-containing]_B,0.3043,GIP
DB06689,Amine_oxidase_[flavin-containing]_B,0.3019,GIP
DB01236,Carbonyl_reductase_[NADPH]_1,0.3009,GIP
DB00313,UDP-glucuronosyltransferase_1-7,0.2998,LapRLS
DB00161,Amine_oxidase_[flavin-containing]_B,0.2954,GIP
DB00915,Carbonyl_reductase_[NADPH]_1,0.2953,GIP
DB00736,Cytochrome_P450_2C9,0.295,LapRLS
DB06728,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.293,GIP
DB01024,UDP-glucuronosyltransferase_1-8,0.2917,LapRLS
DB09571,Cytochrome_P450_2D6,0.2899,LapRLS
DB01213,Metallothionein-2,0.2897,GIP
DB01183,Cytochrome_P450_2D6,0.2873,LapRLS
DB02486,Aldehyde_dehydrogenase_mitochondrial,0.2862,GIP
DB01151,Cytochrome_P450_2C9,0.2853,LapRLS
DB00255,Cytochrome_P450_2C19,0.2849,LapRLS
DB01024,UDP-glucuronosyltransferase_1-10,0.2842,LapRLS
DB00182,Carbonyl_reductase_[NADPH]_1,0.28300000000000003,GIP
DB01576,Carbonyl_reductase_[NADPH]_1,0.2809,GIP
DB03088,Retinal_dehydrogenase_1,0.2806,GIP
DB00592,Aldehyde_dehydrogenase_mitochondrial,0.2802,GIP
DB06728,Amine_oxidase_[flavin-containing]_B,0.2799,GIP
DB00546,Cytochrome_P450_2C9,0.2768,LapRLS
DB06689,Amine_oxidase_[flavin-containing]_A,0.2766,GIP
DB00946,Cytochrome_P450_2C19,0.2758,LapRLS
DB08860,Cytochrome_P450_2C19,0.2754,LapRLS
DB01005,Amine_oxidase_[flavin-containing]_B,0.2729,GIP
DB09237,Cytochrome_P450_2C9,0.2709,LapRLS
DB03756,Amine_oxidase_[flavin-containing]_A,0.27,GIP
DB01612,Metallothionein-1A,0.2697,GIP
DB00715,Cytochrome_P450_2C19,0.2688,LapRLS
DB06728,Metallothionein-2,0.2688,GIP
DB02509,Aldehyde_dehydrogenase_mitochondrial,0.2684,GIP
DB05351,Cytochrome_P450_2C8,0.2674,LapRLS
DB00122,Retinal_dehydrogenase_1,0.2641,GIP
DB06772,Cytochrome_P450_3A7,0.2638,LapRLS
DB01612,UMP-CMP_kinase,0.2636,GIP
DB08439,Cytochrome_P450_2C19,0.2606,LapRLS
DB00704,Cytochrome_P450_2D6,0.2606,LapRLS
DB00508,Cytochrome_P450_1A2,0.2603,LapRLS
DB06712,Cytochrome_P450_3A5,0.2587,LapRLS
DB01043,Carbonyl_reductase_[NADPH]_1,0.2583,GIP
DB00134,Carbonyl_reductase_[NADPH]_1,0.2581,GIP
DB03822,Nucleoside_diphosphate_kinase_B,0.2579,GIP
DB01008,Carbonyl_reductase_[NADPH]_1,0.2578,GIP
DB00977,Cytochrome_P450_1A2,0.2569,LapRLS
DB00169,1-25-dihydroxyvitamin_D(3)_24-hydroxylase_mitochondrial,0.2567,LapRLS
DB01156,Cytochrome_P450_2C19,0.2554,LapRLS
DB00849,Cytochrome_P450_2C9,0.2553,LapRLS
DB01023,Cytochrome_P450_2C19,0.2552,LapRLS
DB00458,Cytochrome_P450_2C9,0.2545,LapRLS
DB00539,Cytochrome_P450_2D6,0.2533,LapRLS
DB00780,Carbonyl_reductase_[NADPH]_1,0.2533,GIP
DB00313,Carbonyl_reductase_[NADPH]_1,0.2528,GIP
DB03088,Glutathione_S-transferase_P,0.2525,GIP
DB00617,Cytochrome_P450_2C19,0.2524,LapRLS
DB06230,Cytochrome_P450_2D6,0.2522,LapRLS
DB04827,Nucleoside_diphosphate_kinase_A,0.2513,GIP
DB01612,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.2506,GIP
DB00882,Cytochrome_P450_2D6,0.2502,LapRLS
DB03822,Nucleoside_diphosphate_kinase_A,0.2502,GIP
DB00392,Cytochrome_P450_2D6,0.2501,LapRLS
DB11155,Cytochrome_P450_1A2,0.2493,LapRLS
DB01129,Cytochrome_P450_2C18,0.2489,LapRLS
DB04920,Cytochrome_P450_2C8,0.2485,LapRLS
DB00726,Cytochrome_P450_1A2,0.2477,LapRLS
DB01213,Arylamine_N-acetyltransferase_2,0.2476,GIP
DB00127,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.2475,GIP
DB00726,Cytochrome_P450_2C18,0.2465,LapRLS
DB04557,Carbonyl_reductase_[NADPH]_3,0.2464,GIP
DB00746,Glutathione_S-transferase_P,0.246,GIP
DB13941,Cytochrome_P450_2D6,0.2448,LapRLS
DB00486,Cytochrome_P450_2C19,0.2443,LapRLS
DB01420,Cytochrome_P450_19A1,0.2442,LapRLS
DB00381,Cytochrome_P450_2C19,0.2441,LapRLS
DB03822,Metallothionein-2,0.2436,GIP
DB01213,Amine_oxidase_[flavin-containing]_B,0.2432,GIP
DB00780,Cytochrome_P450_2D6,0.2426,LapRLS
DB00773,Cytochrome_P450_2C19,0.2419,LapRLS
DB06693,Cytochrome_P450_2C9,0.24,LapRLS
DB09237,Cytochrome_P450_3A5,0.2399,LapRLS
DB00281,Cytochrome_P450_2C19,0.2391,LapRLS
DB00736,Cytochrome_P450_2C8,0.238,LapRLS
DB11737,Cytochrome_P450_1A1,0.2379,LapRLS
DB05057,Glutathione_S-transferase_P,0.2372,GIP
DB00127,Arylamine_N-acetyltransferase_2,0.237,GIP
DB01559,Cytochrome_P450_2C9,0.2367,LapRLS
DB00897,Cytochrome_P450_2C19,0.2361,LapRLS
DB00515,Amine_oxidase_[flavin-containing]_A,0.2359,GIP
DB09072,Nucleoside_diphosphate_kinase_A,0.2357,GIP
DB09322,Retinal_dehydrogenase_1,0.2356,GIP
DB01002,Cytochrome_P450_2D6,0.235,LapRLS
DB00325,Carbonyl_reductase_[NADPH]_3,0.2337,GIP
DB01213,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.2334,GIP
DB01028,UMP-CMP_kinase,0.2331,GIP
DB01303,Cytochrome_P450_2E1,0.233,LapRLS
DB05351,Cytochrome_P450_2D6,0.2322,LapRLS
DB06736,Cytochrome_P450_2C19,0.232,LapRLS
DB01213,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.232,GIP
DB06728,Metallothionein-1A,0.2316,GIP
DB00523,Cytochrome_P450_1A1,0.2314,LapRLS
DB04816,Cytochrome_P450_2C9,0.2313,LapRLS
DB01612,Arylamine_N-acetyltransferase_2,0.2311,GIP
DB01357,UDP-glucuronosyltransferase_1-1,0.2309,LapRLS
DB03822,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.2304,GIP
DB06731,Cytochrome_P450_2D6,0.2303,LapRLS
DB00418,Cytochrome_P450_2C19,0.2302,LapRLS
DB13746,Cytochrome_P450_2C18,0.2294,LapRLS
DB09237,Cytochrome_P450_2D6,0.2292,LapRLS
DB00127,Nucleoside_diphosphate_kinase_A,0.2291,GIP
DB09231,Cytochrome_P450_2D6,0.2288,LapRLS
DB00470,Cytochrome_P450_2D6,0.2287,LapRLS
DB06819,Carbonyl_reductase_[NADPH]_1,0.2286,GIP
DB00742,Aldehyde_dehydrogenase_mitochondrial,0.2286,GIP
DB00938,Cytochrome_P450_2D6,0.2285,LapRLS
DB01110,Cytochrome_P450_2C8,0.2282,LapRLS
DB00908,Cytochrome_P450_3A5,0.2268,LapRLS
DB00967,Cytochrome_P450_2C8,0.2265,LapRLS
DB00175,Cytochrome_P450_3A7,0.226,LapRLS
DB01064,Cytochrome_P450_1A2,0.2256,LapRLS
DB00784,Cytochrome_P450_2C19,0.2256,LapRLS
DB01437,Cytochrome_P450_2C19,0.2253,LapRLS
DB00434,Cytochrome_P450_2D6,0.2249,LapRLS
DB09462,Amine_oxidase_[flavin-containing]_B,0.2248,GIP
DB01103,Cytochrome_P450_2D6,0.2248,LapRLS
DB09499,Aldehyde_dehydrogenase_mitochondrial,0.2245,GIP
DB01628,Cytochrome_P450_2C8,0.2243,LapRLS
DB06729,Cytochrome_P450_2C19,0.2241,LapRLS
DB04725,Cytochrome_P450_2C19,0.224,LapRLS
DB06410,1-25-dihydroxyvitamin_D(3)_24-hydroxylase_mitochondrial,0.2237,LapRLS
DB00932,Cytochrome_P450_2C9,0.2237,LapRLS
DB01098,Cytochrome_P450_2C8,0.2235,LapRLS
DB11632,Cytochrome_P450_2C9,0.2234,LapRLS
DB00592,Amine_oxidase_[flavin-containing]_A,0.2232,GIP
DB00540,Cytochrome_P450_2C8,0.2229,LapRLS
DB06264,Cytochrome_P450_2D6,0.2226,LapRLS
DB01241,Aldehyde_dehydrogenase_mitochondrial,0.2224,GIP
DB01612,Arylamine_N-acetyltransferase_1,0.2223,GIP
DB01159,Aldehyde_dehydrogenase_mitochondrial,0.2217,GIP
DB01242,Cytochrome_P450_2C9,0.2214,LapRLS
DB00977,Cytochrome_P450_2C9,0.2212,LapRLS
DB00349,Cytochrome_P450_2C9,0.2205,LapRLS
DB00539,Cytochrome_P450_2C9,0.2203,LapRLS
DB01045,Cytochrome_P450_2D6,0.2202,LapRLS
DB01418,Cytochrome_P450_2C8,0.2201,LapRLS
DB01127,Cytochrome_P450_1A2,0.2193,LapRLS
DB00655,Cytochrome_P450_2C19,0.2193,LapRLS
DB01612,Nucleoside_diphosphate_kinase_B,0.2189,GIP
DB01213,UMP-CMP_kinase,0.2187,GIP
DB06693,Cytochrome_P450_2C8,0.2186,LapRLS
DB09198,Cytochrome_P450_2C8,0.2171,LapRLS
DB02845,Aldehyde_dehydrogenase_mitochondrial,0.2171,GIP
DB03822,Arylamine_N-acetyltransferase_2,0.2166,GIP
DB00690,Cytochrome_P450_2C19,0.2164,LapRLS
DB09214,Cytochrome_P450_2C9,0.2163,LapRLS
DB01028,Amine_oxidase_[flavin-containing]_A,0.2162,GIP
DB01127,Cytochrome_P450_2C9,0.21600000000000005,LapRLS
DB06670,Cytochrome_P450_2C9,0.2159,LapRLS
DB00546,Cytochrome_P450_3A5,0.2155,LapRLS
DB00755,Cytochrome_P450_2C19,0.2149,LapRLS
DB01393,Cytochrome_P450_2C9,0.2141,LapRLS
DB00738,Cytochrome_P450_2C9,0.214,LapRLS
DB01420,Cytochrome_P450_2C9,0.2139,LapRLS
DB08896,Cytochrome_P450_2D6,0.2138,LapRLS
DB09119,Cytochrome_P450_2C9,0.2138,LapRLS
DB01005,Retinal_dehydrogenase_1,0.2137,GIP
DB00788,Cytochrome_P450_2C19,0.2134,LapRLS
DB00513,Retinal_dehydrogenase_1,0.2132,GIP
DB09237,Cytochrome_P450_2C8,0.2126,LapRLS
DB00231,Cytochrome_P450_2C18,0.212,LapRLS
DB00773,Cytochrome_P450_2C9,0.2106,LapRLS
DB06712,Cytochrome_P450_2D6,0.2105,LapRLS
DB13783,Cytochrome_P450_2C9,0.2102,LapRLS
DB01223,Cytochrome_P450_1A1,0.21,LapRLS
DB00357,Cytochrome_P450_2D6,0.2093,LapRLS
DB00454,Cytochrome_P450_2C9,0.2093,LapRLS
DB01067,Cytochrome_P450_2C19,0.2087,LapRLS
DB01320,Cytochrome_P450_2C8,0.2087,LapRLS
DB06738,Cytochrome_P450_2D6,0.2087,LapRLS
DB00831,Cytochrome_P450_2D6,0.2084,LapRLS
DB06735,Cytochrome_P450_1A2,0.2084,LapRLS
DB00482,Cytochrome_P450_2C19,0.2083,LapRLS
DB00404,Cytochrome_P450_2C19,0.2081,LapRLS
DB06728,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.208,GIP
DB02509,UMP-CMP_kinase,0.2079,GIP
DB09499,Retinal_dehydrogenase_1,0.2079,GIP
DB00393,Cytochrome_P450_3A7,0.2078,LapRLS
DB00574,Cytochrome_P450_2C9,0.2077,LapRLS
DB03575,Cytochrome_P450_2D6,0.2076,LapRLS
DB04840,Cytochrome_P450_1A2,0.2075,LapRLS
DB03783,Cytochrome_P450_2C8,0.2068,LapRLS
DB00875,Cytochrome_P450_2D6,0.2068,LapRLS
DB01028,Aldehyde_dehydrogenase_mitochondrial,0.2067,GIP
DB06470,Glutathione_S-transferase_P,0.2063,GIP
DB03128,Amine_oxidase_[flavin-containing]_A,0.2063,GIP
