Drug1,Drug2,Prob,Source,Method
DB01186,DB01069,0.1564,DrugBank,LapRLS
DB04836,DB00622,0.1564,DrugBank,LapRLS
DB04825,DB01075,0.1564,DrugBank,LapRLS
DB06403,DB00476,0.1564,DrugBank,LapRLS
DB09249,DB09231,0.1564,DrugBank,LapRLS
DB08996,DB11901,0.1564,DrugBank,LapRLS
DB00735,DB09280,0.1564,DrugBank,LapRLS
DB00321,DB07565,0.1564,DrugBank,LapRLS
DB01463,DB00661,0.1564,DrugBank,LapRLS
DB01560,DB01459,0.1564,DrugBank,LapRLS
DB00813,DB06267,0.1564,DrugBank,LapRLS
DB08951,DB00289,0.1564,DrugBank,LapRLS
DB01168,DB09083,0.1564,DrugBank,LapRLS
DB12930,DB11376,0.1564,DrugBank,LapRLS
DB01626,DB06216,0.1564,DrugBank,LapRLS
DB02925,DB01203,0.1564,DrugBank,LapRLS
DB08976,DB09118,0.1564,DrugBank,LapRLS
DB12184,DB11672,0.1564,DrugBank,LapRLS
DB01144,DB00468,0.1564,DrugBank,LapRLS
DB13949,DB13772,0.1564,DrugBank,LapRLS
DB01424,DB09013,0.1564,DrugBank,LapRLS
DB13949,DB00978,0.1564,DrugBank,LapRLS
DB06215,DB00978,0.1564,DrugBank,LapRLS
DB02925,DB01113,0.1564,DrugBank,LapRLS
DB01002,DB08895,0.1564,DrugBank,LapRLS
DB00700,DB00503,0.1564,DrugBank,LapRLS
DB01089,DB00257,0.1564,DrugBank,LapRLS
DB00771,DB01045,0.1564,DrugBank,LapRLS
DB08867,DB09214,0.1564,DrugBank,LapRLS
DB00456,DB00684,0.1564,DrugBank,LapRLS
DB09244,DB09063,0.1564,DrugBank,LapRLS
DB00146,DB09048,0.1564,DrugBank,LapRLS
DB01435,DB12930,0.1564,DrugBank,LapRLS
DB13345,DB11956,0.1564,DrugBank,LapRLS
DB12070,DB01072,0.1564,DrugBank,LapRLS
DB00508,DB11642,0.1564,DrugBank,LapRLS
DB00771,DB00199,0.1564,DrugBank,LapRLS
DB00451,DB02342,0.1564,DrugBank,LapRLS
DB00565,DB01410,0.1564,DrugBank,LapRLS
DB00306,DB08941,0.1564,DrugBank,LapRLS
DB12661,DB14033,0.1564,DrugBank,LapRLS
DB08883,DB01203,0.1564,DrugBank,LapRLS
DB01489,DB08933,0.1564,DrugBank,LapRLS
DB01420,DB00322,0.1564,DrugBank,LapRLS
DB00344,DB12319,0.1564,DrugBank,LapRLS
DB00951,DB00678,0.1564,DrugBank,LapRLS
DB00633,DB00006,0.1564,DrugBank,LapRLS
DB05095,DB00208,0.1564,DrugBank,LapRLS
DB00810,DB00283,0.1564,DrugBank,LapRLS
DB00726,DB00342,0.1564,DrugBank,LapRLS
DB08960,DB00871,0.1564,DrugBank,LapRLS
DB13139,DB01100,0.1564,DrugBank,LapRLS
DB00601,DB09074,0.1564,DrugBank,LapRLS
DB01151,DB01252,0.1564,DrugBank,LapRLS
DB00821,DB00257,0.1564,DrugBank,LapRLS
DB04948,DB04884,0.1564,DrugBank,LapRLS
DB00776,DB04896,0.1564,DrugBank,LapRLS
DB00698,DB00715,0.1564,DrugBank,LapRLS
DB00964,DB00227,0.1564,DrugBank,LapRLS
DB01553,DB08881,0.1564,DrugBank,LapRLS
DB01038,DB01210,0.1564,DrugBank,LapRLS
DB12445,DB13843,0.1564,DrugBank,LapRLS
DB01223,DB12406,0.1564,DrugBank,LapRLS
DB00486,DB00346,0.1564,DrugBank,LapRLS
DB00484,DB01319,0.1564,DrugBank,LapRLS
DB00370,DB06731,0.1564,DrugBank,LapRLS
DB01397,DB00672,0.1564,DrugBank,LapRLS
DB09153,DB01484,0.1564,DrugBank,LapRLS
DB00842,DB06678,0.1564,DrugBank,LapRLS
DB00280,DB01173,0.1564,DrugBank,LapRLS
DB13949,DB01044,0.1564,DrugBank,LapRLS
DB06215,DB01044,0.1564,DrugBank,LapRLS
DB09167,DB04868,0.1564,DrugBank,LapRLS
DB01029,DB01245,0.1564,DrugBank,LapRLS
DB00461,DB00351,0.1564,DrugBank,LapRLS
DB09300,DB00268,0.1564,DrugBank,LapRLS
DB00292,DB00091,0.1564,DrugBank,LapRLS
DB00532,DB09224,0.1564,DrugBank,LapRLS
DB12670,DB00257,0.1564,DrugBank,LapRLS
DB06215,DB00817,0.1564,DrugBank,LapRLS
DB00382,DB00502,0.1564,DrugBank,LapRLS
DB00374,DB04884,0.1564,DrugBank,LapRLS
DB00309,DB00501,0.1564,DrugBank,LapRLS
DB01597,DB00208,0.1564,DrugBank,LapRLS
DB00373,DB01623,0.1564,DrugBank,LapRLS
DB11660,DB13919,0.1564,DrugBank,LapRLS
DB09049,DB13160,0.1564,DrugBank,LapRLS
DB12001,DB00501,0.1564,DrugBank,LapRLS
DB01021,DB00950,0.1564,DrugBank,LapRLS
DB01529,DB01211,0.1563,DrugBank,LapRLS
DB00457,DB01167,0.1563,DrugBank,LapRLS
DB00487,DB08865,0.1563,DrugBank,LapRLS
DB09371,DB08933,0.1563,DrugBank,LapRLS
DB11737,DB06440,0.1563,DrugBank,LapRLS
DB01098,DB00715,0.1563,DrugBank,LapRLS
DB01037,DB00557,0.1563,DrugBank,LapRLS
DB08942,DB01319,0.1563,DrugBank,LapRLS
DB02255,DB09118,0.1563,DrugBank,LapRLS
DB04817,DB00418,0.1563,DrugBank,LapRLS
DB08896,DB00608,0.1563,DrugBank,LapRLS
DB01252,DB04896,0.1563,DrugBank,LapRLS
DB09000,DB09203,0.1563,DrugBank,LapRLS
DB00469,DB09139,0.1563,DrugBank,LapRLS
DB01184,DB04920,0.1563,DrugBank,LapRLS
DB00424,DB09125,0.1563,DrugBank,LapRLS
DB00353,DB09244,0.1563,DrugBank,LapRLS
DB00794,DB00777,0.1563,DrugBank,LapRLS
DB00749,DB06290,0.1563,DrugBank,LapRLS
DB01626,DB01210,0.1563,DrugBank,LapRLS
DB00991,DB00990,0.1563,DrugBank,LapRLS
DB08942,DB09120,0.1563,DrugBank,LapRLS
DB01174,DB00777,0.1563,DrugBank,LapRLS
DB00621,DB00414,0.1563,DrugBank,LapRLS
DB12100,DB00257,0.1563,DrugBank,LapRLS
DB00559,DB01245,0.1563,DrugBank,LapRLS
DB08992,DB11672,0.1563,DrugBank,LapRLS
DB01164,DB01484,0.1563,DrugBank,LapRLS
DB09378,DB00503,0.1563,DrugBank,LapRLS
DB01035,DB01359,0.1563,DrugBank,LapRLS
DB08996,DB01161,0.1563,DrugBank,LapRLS
DB00810,DB00972,0.1563,DrugBank,LapRLS
DB00927,DB11633,0.1563,DrugBank,LapRLS
DB08797,DB01264,0.1563,DrugBank,LapRLS
DB01553,DB01320,0.1563,DrugBank,LapRLS
DB01038,DB06608,0.1563,DrugBank,LapRLS
DB06215,DB11774,0.1563,DrugBank,LapRLS
DB13949,DB11774,0.1563,DrugBank,LapRLS
DB01166,DB06731,0.1563,DrugBank,LapRLS
DB00963,DB01174,0.1563,DrugBank,LapRLS
DB00484,DB00196,0.1563,DrugBank,LapRLS
DB00850,DB00401,0.1563,DrugBank,LapRLS
DB00952,DB01254,0.1563,DrugBank,LapRLS
DB06770,DB09231,0.1563,DrugBank,LapRLS
DB01289,DB01320,0.1563,DrugBank,LapRLS
DB08838,DB13211,0.1563,DrugBank,LapRLS
DB00780,DB09166,0.1563,DrugBank,LapRLS
DB01170,DB01210,0.1563,DrugBank,LapRLS
DB00248,DB00967,0.1563,DrugBank,LapRLS
DB01628,DB00603,0.1563,DrugBank,LapRLS
DB01138,DB00479,0.1563,DrugBank,LapRLS
DB06715,DB01576,0.1563,DrugBank,LapRLS
DB00346,DB04837,0.1563,DrugBank,LapRLS
DB00458,DB00939,0.1563,DrugBank,LapRLS
DB06698,DB09068,0.1563,DrugBank,LapRLS
DB00484,DB11614,0.1563,DrugBank,LapRLS
DB12543,DB06700,0.1563,DrugBank,LapRLS
DB01017,DB12161,0.1563,DrugBank,LapRLS
DB09230,DB08899,0.1563,DrugBank,LapRLS
DB00390,DB00969,0.1563,DrugBank,LapRLS
DB00280,DB09291,0.1563,DrugBank,LapRLS
DB00243,DB00414,0.1563,DrugBank,LapRLS
DB00390,DB04166,0.1563,DrugBank,LapRLS
DB08942,DB00476,0.1563,DrugBank,LapRLS
DB12930,DB01529,0.1563,DrugBank,LapRLS
DB01229,DB11574,0.1563,DrugBank,LapRLS
DB09241,DB00830,0.1563,DrugBank,LapRLS
DB01422,DB00564,0.1563,DrugBank,LapRLS
DB00465,DB06290,0.1563,DrugBank,LapRLS
DB06215,DB06160,0.1563,DrugBank,LapRLS
DB05351,DB00678,0.1563,DrugBank,LapRLS
DB13108,DB01118,0.1563,DrugBank,LapRLS
DB01166,DB09239,0.1563,DrugBank,LapRLS
DB00163,DB06216,0.1563,DrugBank,LapRLS
DB09204,DB01325,0.1563,DrugBank,LapRLS
DB00248,DB13064,0.1563,DrugBank,LapRLS
DB00997,DB00392,0.1563,DrugBank,LapRLS
DB00247,DB00215,0.1563,DrugBank,LapRLS
DB01467,DB00907,0.1563,DrugBank,LapRLS
DB01200,DB08621,0.1563,DrugBank,LapRLS
DB00245,DB00648,0.1563,DrugBank,LapRLS
DB01253,DB01121,0.1563,DrugBank,LapRLS
DB01044,DB08903,0.1563,DrugBank,LapRLS
DB00480,DB00794,0.1563,DrugBank,LapRLS
DB00468,DB00700,0.1563,DrugBank,LapRLS
DB11490,DB08899,0.1563,DrugBank,LapRLS
DB13160,DB01319,0.1563,DrugBank,LapRLS
DB00998,DB01275,0.1563,DrugBank,LapRLS
DB00674,DB00656,0.1563,DrugBank,LapRLS
DB00233,DB13530,0.1563,DrugBank,LapRLS
DB01345,DB00937,0.1563,DrugBank,LapRLS
DB00633,DB01012,0.1563,DrugBank,LapRLS
DB09295,DB00794,0.1563,DrugBank,LapRLS
DB00344,DB04957,0.1563,DrugBank,LapRLS
DB00952,DB00907,0.1563,DrugBank,LapRLS
DB00652,DB01012,0.1563,DrugBank,LapRLS
DB00999,DB09213,0.1563,DrugBank,LapRLS
DB06772,DB00697,0.1563,DrugBank,LapRLS
DB04820,DB00190,0.1563,DrugBank,LapRLS
DB01242,DB12212,0.1563,DrugBank,LapRLS
DB00387,DB01104,0.1563,DrugBank,LapRLS
DB13158,DB00946,0.1563,DrugBank,LapRLS
DB09053,DB06807,0.1563,DrugBank,LapRLS
DB09218,DB09345,0.1563,DrugBank,LapRLS
DB12833,DB01211,0.1563,DrugBank,LapRLS
DB06446,DB00238,0.1563,DrugBank,LapRLS
DB09250,DB09229,0.1563,DrugBank,LapRLS
DB09229,DB09236,0.1563,DrugBank,LapRLS
DB00374,DB00903,0.1563,DrugBank,LapRLS
DB09049,DB01129,0.1563,DrugBank,LapRLS
DB13036,DB00289,0.1563,DrugBank,LapRLS
DB00981,DB01232,0.1563,DrugBank,LapRLS
DB00251,DB01129,0.1563,DrugBank,LapRLS
DB00771,DB11181,0.1563,DrugBank,LapRLS
DB00437,DB00677,0.1563,NCRD,LapRLS
DB01612,DB00962,0.1563,NCRD,LapRLS
DB09153,DB01615,0.1563,DrugBank,LapRLS
DB11774,DB04855,0.1563,DrugBank,LapRLS
DB01037,DB00353,0.1563,DrugBank,LapRLS
DB00768,DB09078,0.1563,DrugBank,LapRLS
DB00955,DB12343,0.1563,DrugBank,LapRLS
DB06470,DB00207,0.1563,DrugBank,LapRLS
DB09351,DB06218,0.1563,DrugBank,LapRLS
DB09042,DB00221,0.1563,DrugBank,LapRLS
DB12081,DB14033,0.1563,DrugBank,LapRLS
DB04884,DB00938,0.1563,DrugBank,LapRLS
DB08804,DB08816,0.1563,DrugBank,LapRLS
DB01495,DB08437,0.1563,DrugBank,LapRLS
DB00351,DB00208,0.1563,DrugBank,LapRLS
DB01246,DB09166,0.1563,DrugBank,LapRLS
DB00714,DB00951,0.1563,DrugBank,LapRLS
DB01028,DB00692,0.1563,DrugBank,LapRLS
DB00547,DB09073,0.1563,DrugBank,LapRLS
DB08986,DB04868,0.1563,DrugBank,LapRLS
DB01142,DB12927,0.1563,DrugBank,LapRLS
DB01622,DB13872,0.1563,DrugBank,LapRLS
DB08797,DB00289,0.1563,DrugBank,LapRLS
DB08918,DB01509,0.1563,DrugBank,LapRLS
DB01092,DB02365,0.1563,DrugBank,LapRLS
DB09084,DB12332,0.1563,DrugBank,LapRLS
DB00860,DB06700,0.1563,DrugBank,LapRLS
DB00455,DB00514,0.1563,DrugBank,LapRLS
DB00616,DB00220,0.1563,DrugBank,LapRLS
DB00761,DB01509,0.1562,DrugBank,LapRLS
DB00468,DB13835,0.1562,DrugBank,LapRLS
DB00687,DB05260,0.1562,DrugBank,LapRLS
DB00696,DB04894,0.1562,DrugBank,LapRLS
DB01248,DB13209,0.1562,DrugBank,LapRLS
DB01115,DB09185,0.1562,DrugBank,LapRLS
DB01548,DB09291,0.1562,DrugBank,LapRLS
DB00186,DB06678,0.1562,DrugBank,LapRLS
DB01131,DB06216,0.1562,DrugBank,LapRLS
DB00940,DB01106,0.1562,DrugBank,LapRLS
DB04540,DB00808,0.1562,DrugBank,LapRLS
DB01364,DB00501,0.1562,DrugBank,LapRLS
DB00645,DB09074,0.1562,DrugBank,LapRLS
DB06769,DB07767,0.1562,DrugBank,LapRLS
DB01283,DB04572,0.1562,DrugBank,LapRLS
DB06698,DB00951,0.1562,DrugBank,LapRLS
DB09101,DB00491,0.1562,DrugBank,LapRLS
DB00964,DB00391,0.1562,DrugBank,LapRLS
DB01219,DB00777,0.1562,DrugBank,LapRLS
DB06772,DB12945,0.1562,DrugBank,LapRLS
DB00332,DB06731,0.1562,DrugBank,LapRLS
DB13981,DB01026,0.1562,DrugBank,LapRLS
DB00405,DB00561,0.1562,DrugBank,LapRLS
DB12127,DB00453,0.1562,DrugBank,LapRLS
DB00159,DB01241,0.1562,DrugBank,LapRLS
DB00356,DB09351,0.1562,DrugBank,LapRLS
DB06698,DB01244,0.1562,DrugBank,LapRLS
DB00875,DB00372,0.1562,DrugBank,LapRLS
DB09042,DB00283,0.1562,DrugBank,LapRLS
DB12391,DB01609,0.1562,DrugBank,LapRLS
DB01511,DB00527,0.1562,DrugBank,LapRLS
DB11755,DB11609,0.1562,DrugBank,LapRLS
DB12474,DB00241,0.1562,DrugBank,LapRLS
DB00257,DB00648,0.1562,DrugBank,LapRLS
DB00831,DB00354,0.1562,DrugBank,LapRLS
DB00788,DB09101,0.1562,DrugBank,LapRLS
DB00899,DB01026,0.1562,DrugBank,LapRLS
DB12478,DB11642,0.1562,DrugBank,LapRLS
DB00395,DB01097,0.1562,DrugBank,LapRLS
DB00433,DB12427,0.1562,DrugBank,LapRLS
DB00163,DB09054,0.1562,DrugBank,LapRLS
DB00623,DB00270,0.1562,DrugBank,LapRLS
DB01200,DB00190,0.1562,DrugBank,LapRLS
DB05265,DB01232,0.1562,DrugBank,LapRLS
DB01229,DB00890,0.1562,DrugBank,LapRLS
DB00882,DB01075,0.1562,DrugBank,LapRLS
DB04951,DB01175,0.1562,DrugBank,LapRLS
DB01576,DB06445,0.1562,DrugBank,LapRLS
DB01406,DB09063,0.1562,DrugBank,LapRLS
DB12489,DB09195,0.1562,DrugBank,LapRLS
DB00934,DB00701,0.1562,DrugBank,LapRLS
DB01615,DB00368,0.1562,DrugBank,LapRLS
DB00753,DB12598,0.1562,DrugBank,LapRLS
DB01495,DB01348,0.1562,DrugBank,LapRLS
DB09241,DB00697,0.1562,DrugBank,LapRLS
DB08997,DB08899,0.1562,DrugBank,LapRLS
DB00717,DB00503,0.1562,DrugBank,LapRLS
DB00721,DB11642,0.1562,DrugBank,LapRLS
DB01105,DB01466,0.1562,DrugBank,LapRLS
DB01183,DB00985,0.1562,DrugBank,LapRLS
DB06816,DB00619,0.1562,DrugBank,LapRLS
DB00237,DB00796,0.1562,DrugBank,LapRLS
DB12661,DB09291,0.1562,DrugBank,LapRLS
DB01089,DB01026,0.1562,DrugBank,LapRLS
DB00334,DB00120,0.1562,DrugBank,LapRLS
DB11693,DB01601,0.1562,DrugBank,LapRLS
DB04898,DB06710,0.1562,DrugBank,LapRLS
DB00470,DB00692,0.1562,DrugBank,LapRLS
DB01138,DB01410,0.1562,DrugBank,LapRLS
DB07402,DB06807,0.1562,DrugBank,LapRLS
DB08550,DB09013,0.1562,DrugBank,LapRLS
DB00964,DB00606,0.1562,DrugBank,LapRLS
DB09247,DB08962,0.1562,DrugBank,LapRLS
DB00851,DB01175,0.1562,DrugBank,LapRLS
DB13981,DB00091,0.1562,DrugBank,LapRLS
DB01229,DB02975,0.1562,DrugBank,LapRLS
DB13955,DB05351,0.1562,DrugBank,LapRLS
DB09000,DB06446,0.1562,DrugBank,LapRLS
DB06663,DB01263,0.1562,DrugBank,LapRLS
DB00829,DB00832,0.1562,DrugBank,LapRLS
DB09166,DB11956,0.1562,DrugBank,LapRLS
DB01472,DB08861,0.1562,DrugBank,LapRLS
DB12598,DB00246,0.1562,DrugBank,LapRLS
DB09153,DB01442,0.1562,DrugBank,LapRLS
DB08955,DB01026,0.1562,DrugBank,LapRLS
DB00318,DB00571,0.1562,DrugBank,LapRLS
DB00278,DB00849,0.1562,DrugBank,LapRLS
DB01623,DB12923,0.1562,DrugBank,LapRLS
DB01171,DB04825,0.1562,DrugBank,LapRLS
DB06684,DB11609,0.1562,DrugBank,LapRLS
DB06715,DB04576,0.1562,DrugBank,LapRLS
DB00315,DB09074,0.1562,DrugBank,LapRLS
DB00349,DB13500,0.1562,DrugBank,LapRLS
DB01621,DB00598,0.1562,DrugBank,LapRLS
DB00489,DB01239,0.1562,DrugBank,LapRLS
DB12080,DB00705,0.1562,DrugBank,LapRLS
DB00157,DB00202,0.1562,NCRD,LapRLS
DB00884,DB02486,0.1562,NCRD,LapRLS
DB00202,DB00555,0.1562,NCRD,LapRLS
DB06210,DB13783,0.1562,NCRD,LapRLS
DB09153,DB01454,0.1562,DrugBank,LapRLS
DB09153,DB01165,0.1562,DrugBank,LapRLS
DB09153,DB00467,0.1562,DrugBank,LapRLS
DB01608,DB12710,0.1562,DrugBank,LapRLS
DB09153,DB00937,0.1562,DrugBank,LapRLS
DB13949,DB00865,0.1562,DrugBank,LapRLS
DB13949,DB04576,0.1562,DrugBank,LapRLS
DB13949,DB00487,0.1562,DrugBank,LapRLS
DB13949,DB00679,0.1562,DrugBank,LapRLS
DB06215,DB00831,0.1562,DrugBank,LapRLS
DB08984,DB05232,0.1562,DrugBank,LapRLS
DB09153,DB06824,0.1562,DrugBank,LapRLS
DB09194,DB00867,0.1562,DrugBank,LapRLS
DB00186,DB09280,0.1562,DrugBank,LapRLS
DB00241,DB00357,0.1562,DrugBank,LapRLS
DB01297,DB00227,0.1562,DrugBank,LapRLS
DB00215,DB01388,0.1562,DrugBank,LapRLS
DB00205,DB00312,0.1562,DrugBank,LapRLS
DB01069,DB00393,0.1562,DrugBank,LapRLS
DB06797,DB09345,0.1562,DrugBank,LapRLS
DB00909,DB13500,0.1562,DrugBank,LapRLS
DB06587,DB00203,0.1562,DrugBank,LapRLS
DB01352,DB00780,0.1562,DrugBank,LapRLS
DB01138,DB01009,0.1562,DrugBank,LapRLS
DB01421,DB09139,0.1562,DrugBank,LapRLS
DB00633,DB00501,0.1562,DrugBank,LapRLS
DB00645,DB01118,0.1562,DrugBank,LapRLS
DB08872,DB00257,0.1562,DrugBank,LapRLS
DB01656,DB11672,0.1562,DrugBank,LapRLS
DB00532,DB01072,0.1562,DrugBank,LapRLS
DB07402,DB08912,0.1562,DrugBank,LapRLS
DB01142,DB01237,0.1562,DrugBank,LapRLS
DB01352,DB01340,0.1562,DrugBank,LapRLS
DB00468,DB00981,0.1562,DrugBank,LapRLS
DB13509,DB11674,0.1562,DrugBank,LapRLS
DB00540,DB00190,0.1562,DrugBank,LapRLS
DB08980,DB01264,0.1562,DrugBank,LapRLS
DB08911,DB01232,0.1562,DrugBank,LapRLS
DB11699,DB00564,0.1562,DrugBank,LapRLS
DB00945,DB00870,0.1562,DrugBank,LapRLS
DB01028,DB07720,0.1562,DrugBank,LapRLS
DB00905,DB08814,0.1562,DrugBank,LapRLS
DB00374,DB00562,0.1562,DrugBank,LapRLS
DB01352,DB00542,0.1562,DrugBank,LapRLS
DB00877,DB06440,0.1562,DrugBank,LapRLS
DB01260,DB00203,0.1561,DrugBank,LapRLS
DB00197,DB04575,0.1561,DrugBank,LapRLS
DB06663,DB11901,0.1561,DrugBank,LapRLS
DB00227,DB09119,0.1561,DrugBank,LapRLS
DB09206,DB00673,0.1561,DrugBank,LapRLS
DB09253,DB01289,0.1561,DrugBank,LapRLS
DB00244,DB05521,0.1561,DrugBank,LapRLS
DB13949,DB00218,0.1561,DrugBank,LapRLS
DB00924,DB01155,0.1561,DrugBank,LapRLS
DB00323,DB01324,0.1561,DrugBank,LapRLS
DB09093,DB01118,0.1561,DrugBank,LapRLS
DB09153,DB01059,0.1561,DrugBank,LapRLS
DB08794,DB09195,0.1561,DrugBank,LapRLS
DB00688,DB09119,0.1561,DrugBank,LapRLS
DB01495,DB12081,0.1561,DrugBank,LapRLS
DB12230,DB09065,0.1561,DrugBank,LapRLS
DB00647,DB06678,0.1561,DrugBank,LapRLS
DB01100,DB09555,0.1561,DrugBank,LapRLS
DB00794,DB06774,0.1561,DrugBank,LapRLS
DB13141,DB08820,0.1561,DrugBank,LapRLS
DB08871,DB01320,0.1561,DrugBank,LapRLS
DB00372,DB00312,0.1561,DrugBank,LapRLS
DB01088,DB00731,0.1561,DrugBank,LapRLS
DB09230,DB00188,0.1561,DrugBank,LapRLS
DB09230,DB00564,0.1561,DrugBank,LapRLS
DB01342,DB01320,0.1561,DrugBank,LapRLS
DB12391,DB00794,0.1561,DrugBank,LapRLS
DB06716,DB01026,0.1561,DrugBank,LapRLS
DB00780,DB01245,0.1561,DrugBank,LapRLS
DB00275,DB01232,0.1561,DrugBank,LapRLS
DB13443,DB00866,0.1561,DrugBank,LapRLS
DB13650,DB00256,0.1561,DrugBank,LapRLS
DB00864,DB00218,0.1561,DrugBank,LapRLS
DB01142,DB08906,0.1561,DrugBank,LapRLS
DB09249,DB06726,0.1561,DrugBank,LapRLS
DB00809,DB01045,0.1561,DrugBank,LapRLS
DB00773,DB09119,0.1561,DrugBank,LapRLS
DB00504,DB00543,0.1561,DrugBank,LapRLS
DB11936,DB00324,0.1561,DrugBank,LapRLS
DB07720,DB00176,0.1561,DrugBank,LapRLS
DB09153,DB01622,0.1561,DrugBank,LapRLS
DB01547,DB14018,0.1561,DrugBank,LapRLS
DB00244,DB13953,0.1561,DrugBank,LapRLS
DB00372,DB06153,0.1561,DrugBank,LapRLS
DB00906,DB03701,0.1561,DrugBank,LapRLS
DB00747,DB00648,0.1561,DrugBank,LapRLS
DB05541,DB00956,0.1561,DrugBank,LapRLS
DB00392,DB08927,0.1561,DrugBank,LapRLS
DB00364,DB01301,0.1561,DrugBank,LapRLS
DB12025,DB11841,0.1561,DrugBank,LapRLS
DB00909,DB00480,0.1561,DrugBank,LapRLS
DB09293,DB00908,0.1561,DrugBank,LapRLS
DB04829,DB12161,0.1561,DrugBank,LapRLS
DB00808,DB00273,0.1561,DrugBank,LapRLS
DB01037,DB04825,0.1561,DrugBank,LapRLS
DB01495,DB00421,0.1561,DrugBank,LapRLS
DB13946,DB01154,0.1561,DrugBank,LapRLS
DB00991,DB08820,0.1561,DrugBank,LapRLS
DB04468,DB00379,0.1561,DrugBank,LapRLS
DB01345,DB00422,0.1561,DrugBank,LapRLS
DB00372,DB01364,0.1561,DrugBank,LapRLS
DB00979,DB00794,0.1561,DrugBank,LapRLS
DB00433,DB00461,0.1561,DrugBank,LapRLS
DB00880,DB01424,0.1561,DrugBank,LapRLS
DB00998,DB08899,0.1561,DrugBank,LapRLS
DB12661,DB01072,0.1561,DrugBank,LapRLS
DB00463,DB01324,0.1561,DrugBank,LapRLS
DB04575,DB01167,0.1561,DrugBank,LapRLS
DB01253,DB09352,0.1561,DrugBank,LapRLS
DB00215,DB00528,0.1561,DrugBank,LapRLS
DB00768,DB00983,0.1561,DrugBank,LapRLS
DB00933,DB13950,0.1561,DrugBank,LapRLS
DB00290,DB00257,0.1561,DrugBank,LapRLS
DB01352,DB00590,0.1561,DrugBank,LapRLS
DB00872,DB09042,0.1561,DrugBank,LapRLS
DB13583,DB09280,0.1561,DrugBank,LapRLS
DB01233,DB08967,0.1561,DrugBank,LapRLS
DB09203,DB00436,0.1561,DrugBank,LapRLS
DB00268,DB01241,0.1561,DrugBank,LapRLS
DB01178,DB01118,0.1561,DrugBank,LapRLS
DB06230,DB08873,0.1561,DrugBank,LapRLS
DB00470,DB01122,0.1561,DrugBank,LapRLS
DB00543,DB13346,0.1561,DrugBank,LapRLS
DB00276,DB01045,0.1561,DrugBank,LapRLS
DB00306,DB00880,0.1561,DrugBank,LapRLS
DB06693,DB13783,0.1561,NCRD,LapRLS
DB01086,DB01337,0.1561,NCRD,LapRLS
DB09288,DB02300,0.1561,NCRD,LapRLS
DB06251,DB04855,0.1561,DrugBank,LapRLS
DB12543,DB00648,0.1561,DrugBank,LapRLS
DB01547,DB00834,0.1561,DrugBank,LapRLS
DB00482,DB00660,0.1561,DrugBank,LapRLS
DB01021,DB01241,0.1561,DrugBank,LapRLS
DB00933,DB00648,0.1561,DrugBank,LapRLS
DB00617,DB01154,0.1561,DrugBank,LapRLS
DB04888,DB00622,0.1561,DrugBank,LapRLS
DB01090,DB01501,0.1561,DrugBank,LapRLS
DB00233,DB13443,0.1561,DrugBank,LapRLS
DB00261,DB08873,0.1561,DrugBank,LapRLS
DB06678,DB00537,0.1561,DrugBank,LapRLS
DB13952,DB00542,0.1561,DrugBank,LapRLS
DB08905,DB14025,0.1561,DrugBank,LapRLS
DB06737,DB01138,0.1561,DrugBank,LapRLS
DB13036,DB01104,0.1561,DrugBank,LapRLS
DB01159,DB02925,0.1561,DrugBank,LapRLS
DB00678,DB09295,0.1561,DrugBank,LapRLS
DB09293,DB00433,0.1561,DrugBank,LapRLS
DB06554,DB01118,0.1561,DrugBank,LapRLS
DB00991,DB12163,0.1561,DrugBank,LapRLS
DB12779,DB00284,0.1561,DrugBank,LapRLS
DB00390,DB00849,0.1561,DrugBank,LapRLS
DB05294,DB00195,0.1561,DrugBank,LapRLS
DB01196,DB00752,0.1561,DrugBank,LapRLS
DB05804,DB09120,0.1561,DrugBank,LapRLS
DB12710,DB09073,0.1561,DrugBank,LapRLS
DB00543,DB00619,0.1561,DrugBank,LapRLS
DB14035,DB00337,0.1561,DrugBank,LapRLS
DB12127,DB00256,0.1561,DrugBank,LapRLS
DB01624,DB09076,0.1561,DrugBank,LapRLS
DB13837,DB05521,0.156,DrugBank,LapRLS
DB04573,DB01023,0.156,DrugBank,LapRLS
DB01342,DB11901,0.156,DrugBank,LapRLS
DB00933,DB01388,0.156,DrugBank,LapRLS
DB00504,DB00750,0.156,DrugBank,LapRLS
DB12013,DB08873,0.156,DrugBank,LapRLS
DB01142,DB00399,0.156,DrugBank,LapRLS
DB00390,DB12565,0.156,DrugBank,LapRLS
DB00421,DB09074,0.156,DrugBank,LapRLS
DB08996,DB06153,0.156,DrugBank,LapRLS
DB01239,DB07615,0.156,DrugBank,LapRLS
DB00256,DB01226,0.156,DrugBank,LapRLS
DB00800,DB02925,0.156,DrugBank,LapRLS
DB00450,DB08899,0.156,DrugBank,LapRLS
DB01061,DB01301,0.156,DrugBank,LapRLS
DB00243,DB09085,0.156,DrugBank,LapRLS
DB09216,DB05521,0.156,DrugBank,LapRLS
DB00864,DB00765,0.156,DrugBank,LapRLS
DB05232,DB01021,0.156,DrugBank,LapRLS
DB01096,DB12332,0.156,DrugBank,LapRLS
DB00340,DB09238,0.156,DrugBank,LapRLS
DB00390,DB00555,0.156,DrugBank,LapRLS
